league,week,franchise_id,franchise_score,opponent_id,opponent_score,result,diff_score,diff_rank,total_score,total_rank,franchise_name,user_name,franchise_name_opponent,user_name_opponent
L5 2024 TES Memorial Bidet Bowel,16,3,167.63,10,176.53,L,8.900000000000006,416,344.15999999999997,287,Perpetual Tilt Montage,SOTBD,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,16,4,210.76,5,208.31,W,2.4499999999999886,466,419.07,42,Corny Team Name,JHizzy90,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,16,5,208.31,4,210.76,L,2.4499999999999886,466,419.07,42,Taysom’s Sobbing Tailor,cptbeefalo,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,16,6,192.99,1,196,L,3.009999999999991,465,388.99,118,TheDude,thebigwoyciehouski,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,16,7,171.96,2,139.08,W,32.879999999999995,225,311.04,398,My mom's basement ,arthurdantas,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,16,8,242.4,9,204.37,W,38.03,193,446.77,16,Bad Faith,ytrom,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,16,9,204.37,8,242.4,L,38.03,193,446.77,16,Weinerlicious,CommieEsq,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,16,10,176.53,3,167.63,W,8.900000000000006,416,344.15999999999997,287,Hock Tua 🐬,austinhunt94,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,16,11,186.77,12,141.81,W,44.96000000000001,147,328.58000000000004,332,I Lick Gibbons,sadmalander,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,16,12,141.81,11,186.77,L,44.96000000000001,147,328.58000000000004,332,KnutPower,KnutPower,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,17,2,184.77,12,142.51,W,42.26000000000002,166,327.28,335,The Glorious Process,armandoguzman,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,17,4,202.74,8,205,L,2.259999999999991,469,407.74,62,Corny Team Name,JHizzy90,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,17,5,221.85,9,207.03,W,14.819999999999993,360,428.88,33,Taysom’s Sobbing Tailor,cptbeefalo,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,17,7,178.38,11,239.96,L,61.58000000000001,77,418.34000000000003,44,My mom's basement ,arthurdantas,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,17,8,205,4,202.74,W,2.259999999999991,469,407.74,62,Bad Faith,ytrom,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,17,9,207.03,5,221.85,L,14.819999999999993,360,428.88,33,Weinerlicious,CommieEsq,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,17,11,239.96,7,178.38,W,61.58000000000001,77,418.34000000000003,44,I Lick Gibbons,sadmalander,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,17,12,142.51,2,184.77,L,42.26000000000002,166,327.28,335,KnutPower,KnutPower,The Glorious Process,armandoguzman
